Date,Open,High,Low,Close,Volume
2019-10-11,191.80,195.32,181.66,182.57,9128522970
2019-10-12,182.53,186.30,179.98,180.83,7494328840
2019-10-13,180.86,185.08,180.32,182.08,6733182273
2019-10-14,182.03,187.30,181.66,186.96,7276520699
2019-10-15,186.98,187.76,179.46,181.41,7731456579
2019-10-16,181.34,181.67,174.06,176.01,7691244590
2019-10-17,175.91,178.90,174.57,178.03,6737237423
2019-10-18,177.99,178.18,171.01,173.62,7566257807
2019-10-19,173.65,175.61,172.22,172.91,6551453871
2019-10-20,172.97,176.72,171.21,175.53,6801091120
2019-10-21,175.52,177.74,173.29,174.92,6815820627
2019-10-22,174.91,175.65,172.27,172.30,6990951966
2019-10-23,172.26,172.42,157.46,162.40,9624925919
2019-10-24,162.51,164.15,160.89,162.17,7300917537
2019-10-25,162.19,183.00,161.97,181.52,10358594018
2019-10-26,181.67,195.94,176.13,179.84,13831784986
2019-10-27,179.93,188.16,177.68,184.24,10815941952
2019-10-28,184.40,187.88,180.25,182.66,10406734124
2019-10-29,182.67,191.85,182.36,190.34,10622761958
2019-10-30,190.34,191.11,181.55,184.69,10484902804
2019-10-31,184.80,188.75,180.07,183.97,9607939606
2019-11-01,183.80,185.06,181.09,183.97,9145611130
2019-11-02,184.02,185.71,182.80,183.93,8087991830
2019-11-03,183.99,185.02,179.82,182.43,8760247744
2019-11-04,182.32,188.02,181.82,186.36,10551917945
2019-11-05,186.31,191.26,184.33,189.30,10024177342
2019-11-06,189.11,193.55,188.67,191.59,10156458684
2019-11-07,191.50,191.86,186.57,187.98,9081247799
2019-11-08,187.92,188.82,182.54,184.21,9176780911
2019-11-09,184.31,185.84,183.90,185.03,7277418704
2019-11-10,184.94,190.92,184.69,189.48,8752784211
2019-11-11,189.50,190.34,185.09,185.49,7877424106
2019-11-12,185.56,187.95,184.19,186.84,7792186666
2019-11-13,186.94,189.33,185.94,188.26,7343173596
2019-11-14,188.27,188.63,184.99,186.00,7872664470
2019-11-15,186.06,186.25,179.38,180.52,8815678477
2019-11-16,180.50,184.16,179.99,183.35,6789888120
2019-11-17,183.35,188.19,182.34,185.12,7364325471
2019-11-18,185.04,186.93,179.18,180.56,7787662111
2019-11-19,180.50,182.53,175.20,177.46,7536699743
2019-11-20,177.42,178.99,175.29,175.70,7205785149
2019-11-21,175.67,176.21,159.37,161.46,8546371325
2019-11-22,161.51,163.03,142.34,150.27,12020749863
2019-11-23,150.21,154.10,147.60,153.42,8289198330
2019-11-24,153.43,153.97,142.83,142.83,7782769098
2019-11-25,142.70,150.21,133.80,146.48,10962753356
2019-11-26,146.40,150.00,145.22,148.97,7648516297
2019-11-27,148.40,154.89,143.53,153.01,8778095308
2019-11-28,153.07,156.61,151.09,151.72,7346531960
2019-11-29,151.77,156.85,151.46,155.30,7503898278
2019-11-30,155.29,156.69,151.23,152.54,6565950868
2019-12-01,152.49,152.49,147.07,151.19,7102780298
2019-12-02,151.18,152.12,147.61,149.06,6670561362
2019-12-03,149.06,150.31,146.00,147.96,6204379850
2019-12-04,147.92,150.68,145.00,146.75,7865937094
2019-12-05,146.69,153.16,145.46,149.25,6745910228
2019-12-06,149.40,149.67,147.61,149.19,6458766441
2019-12-07,149.20,149.80,148.37,148.77,5911233284
2019-12-08,148.74,152.39,148.31,151.26,6441727252
2019-12-09,151.22,151.91,147.62,148.23,6744206747
2019-12-10,148.18,148.56,144.91,146.27,6859512025
2019-12-11,146.32,147.14,143.05,143.61,7037180049
2019-12-12,143.62,145.75,141.44,145.60,7890383413
2019-12-13,145.66,145.86,143.75,144.94,7264810247
2019-12-14,144.95,145.53,142.43,142.87,7048066973
2019-12-15,142.86,143.93,139.43,143.11,7235153411
2019-12-16,143.14,143.22,132.46,133.61,8992282119
2019-12-17,133.65,134.01,121.40,122.60,9057166141
2019-12-18,122.66,133.39,119.78,133.09,11864518321
2019-12-19,133.05,134.19,125.97,129.32,9564699140
2019-12-20,129.38,129.76,126.99,129.07,8173594150
2019-12-21,129.10,129.15,127.61,128.13,7449064703
2019-12-22,128.10,133.16,127.93,132.37,9121058481
2019-12-23,132.31,134.73,127.42,128.61,9622497693
2019-12-24,128.63,131.67,127.31,129.06,7961819689
2019-12-25,129.07,129.07,124.89,126.45,8418019054
2019-12-26,126.49,130.90,125.41,126.36,8600871980
2019-12-27,126.37,128.10,124.82,127.21,8299390176
2019-12-28,127.21,130.26,126.90,128.32,8069298610
2019-12-29,128.27,136.81,128.00,134.76,9708776786
2019-12-30,134.80,136.76,131.55,132.63,9796951716
2019-12-31,132.61,133.73,128.80,129.61,8936866397
2020-01-01,129.63,132.84,129.20,130.80,7935230330
2020-01-02,130.82,130.82,126.95,127.41,8032709256
2020-01-03,127.41,134.55,126.49,134.17,10476845358
2020-01-04,134.17,136.05,133.04,135.07,7430904515
2020-01-05,135.07,139.41,135.05,136.28,7526675353
2020-01-06,136.31,144.33,136.08,144.30,9093747121
2020-01-07,144.31,145.00,140.49,143.54,9257954672
2020-01-08,143.49,146.83,138.27,141.26,9387194957
2020-01-09,141.16,141.39,136.24,138.98,7697325348
2020-01-10,138.97,144.17,135.52,143.96,9084816203
2020-01-11,143.41,146.48,142.21,142.93,9332208590
2020-01-12,143.03,146.15,142.71,145.87,8528167453
2020-01-13,146.22,146.79,142.91,144.23,8378529470
2020-01-14,144.25,167.68,144.06,165.96,16712318373
2020-01-15,165.73,170.43,161.11,166.23,15173694057
2020-01-16,166.33,167.06,159.71,164.39,13735193018
2020-01-17,164.49,173.07,162.78,170.78,14997091826
2020-01-18,170.75,178.53,166.79,175.37,14929342256
2020-01-19,175.47,177.25,163.68,166.97,13713374132
2020-01-20,166.90,169.11,162.33,167.12,11144529787
2020-01-21,167.06,169.91,165.82,169.70,9789369362
2020-01-22,169.61,171.01,166.77,168.29,9209827928
2020-01-23,168.30,168.31,160.30,162.93,10396868698
2020-01-24,162.90,164.31,156.75,163.05,10657671162
2020-01-25,163.07,163.23,158.63,161.28,8256956802
2020-01-26,161.18,168.22,160.28,168.08,9261861590
2020-01-27,168.01,172.92,166.90,170.93,11004476145
2020-01-28,170.88,176.37,170.74,176.37,11772875064
2020-01-29,176.35,178.84,175.05,175.05,10725267311
2020-01-30,174.92,186.26,172.37,184.69,12604789338
2020-01-31,184.74,185.41,176.30,180.16,11728616394
2020-02-01,180.11,183.85,179.75,183.67,11569697182
2020-02-02,183.53,193.08,180.17,188.62,14054425389
2020-02-03,188.61,193.44,188.01,189.87,12392875241
2020-02-04,189.86,191.11,185.40,189.25,11714191695
2020-02-05,189.30,206.80,188.75,204.23,14865434435
2020-02-06,204.13,214.60,201.90,212.34,16425589683
2020-02-07,212.32,223.14,212.30,222.73,16673443564
2020-02-08,222.51,226.59,215.39,223.15,16741203125
2020-02-09,222.98,229.86,222.98,228.58,15031356241
2020-02-10,228.55,229.18,218.08,223.52,16210008511
2020-02-11,223.38,236.55,218.62,235.85,16964695963
2020-02-12,235.90,272.40,235.90,265.41,24545049386
2020-02-13,265.05,273.74,258.92,268.10,25801317504
2020-02-14,268.02,285.06,262.76,284.22,23558253463
2020-02-15,284.56,287.12,264.28,264.73,23682452994
2020-02-16,264.90,272.88,242.48,259.89,25152366643
2020-02-17,259.89,266.87,244.34,266.36,26024080089
2020-02-18,266.51,283.20,261.46,281.94,26511477187
2020-02-19,282.04,283.54,259.76,259.76,22679414413
2020-02-20,259.82,263.70,250.95,257.95,23229828870
2020-02-21,257.89,267.00,255.69,265.60,20867593292
2020-02-22,265.55,266.39,258.91,262.33,16906032862
2020-02-23,262.28,273.75,261.96,273.75,19585998814
2020-02-24,273.71,275.54,259.63,265.22,22400845640
2020-02-25,265.28,265.43,246.86,247.82,21878882134
2020-02-26,247.74,249.65,221.27,225.68,26235617201
2020-02-27,225.69,237.23,212.66,226.75,25645522790
2020-02-28,226.99,234.21,216.35,226.76,22563530559
2020-02-29,226.83,232.26,219.85,219.85,18181296376
2020-03-01,219.75,226.68,214.13,218.97,18179807469
2020-03-02,218.71,232.81,217.28,230.57,20305587789
2020-03-03,230.52,232.33,221.73,224.48,19853178572
2020-03-04,224.57,228.04,222.09,224.52,16567075208
2020-03-05,224.64,234.36,224.64,229.27,18201291785
2020-03-06,229.17,243.55,228.74,243.53,19374772256
2020-03-07,243.75,249.98,237.55,237.85,19431652027
2020-03-08,237.78,237.78,200.60,200.69,21381823651
2020-03-09,201.32,207.45,192.27,201.99,23645428606
2020-03-10,202.86,205.71,198.06,200.77,18344930072
2020-03-11,200.77,202.95,184.36,194.87,16984790291
2020-03-12,194.74,195.15,111.21,112.35,22134741655
2020-03-13,112.69,137.43,95.18,133.20,27864623061
2020-03-14,133.58,134.48,122.41,123.31,12740784545
2020-03-15,123.25,132.24,121.85,125.21,12719251813
2020-03-16,125.00,125.00,105.17,110.61,15984904590
2020-03-17,110.41,118.99,110.41,113.94,12087490572
2020-03-18,113.86,116.02,111.74,114.84,11617854009
2020-03-19,114.84,140.53,114.73,136.59,16396753275
2020-03-20,136.65,150.85,122.61,132.74,18960388062
2020-03-21,133.10,135.97,127.16,132.82,13684083308
2020-03-22,132.85,136.15,122.91,123.32,12497707224
2020-03-23,123.37,134.91,121.87,134.91,14149877968
2020-03-24,135.19,141.95,133.17,138.76,14609068673
2020-03-25,138.91,141.40,134.30,136.20,13433092920
2020-03-26,136.19,138.83,134.89,138.36,11367261176
2020-03-27,138.37,139.90,133.94,133.94,11396286629
2020-03-28,134.03,134.03,126.96,130.99,12162403960
2020-03-29,131.02,131.17,125.45,125.58,9938133669
2020-03-30,125.58,133.91,125.29,132.90,11841123306
2020-03-31,132.82,134.27,131.65,133.59,11065246317
2020-04-01,133.61,135.63,129.73,135.63,12456564435
2020-04-02,135.73,146.79,135.73,142.03,15322861686
2020-04-03,142.11,146.90,139.62,142.09,13184603402
2020-04-04,142.22,145.38,140.12,145.22,11946658257
2020-04-05,145.26,146.13,142.10,143.55,11280993591
2020-04-06,143.61,169.27,143.54,169.14,21636382525
2020-04-07,169.15,175.20,164.20,165.10,21659346091
2020-04-08,165.24,173.21,164.49,172.64,17063110836
2020-04-09,172.76,172.90,167.99,170.81,14901696210
2020-04-10,170.83,170.95,154.91,158.41,17980944616
2020-04-11,158.54,161.17,155.30,158.22,13555089447
2020-04-12,158.23,164.52,156.32,161.14,15123721386
2020-04-13,160.72,160.75,151.61,156.28,16465282133
2020-04-14,156.36,160.94,155.87,157.60,14723156630
2020-04-15,157.57,160.71,152.80,153.29,14171753737
2020-04-16,153.20,173.16,150.36,172.16,22910469236
2020-04-17,172.28,174.28,169.75,171.64,16714684266
2020-04-18,171.62,187.94,171.62,186.91,20160323443
2020-04-19,186.86,188.10,180.12,181.61,19146038381
2020-04-20,181.48,186.08,170.32,172.30,21266681335
2020-04-21,172.02,175.18,170.55,172.74,16458767984
2020-04-22,172.67,183.75,171.83,182.60,17994666395
2020-04-23,182.62,189.09,180.34,185.03,21275740032
2020-04-24,185.22,190.21,185.22,189.24,16788555028
2020-04-25,189.21,196.79,188.46,195.52,18260969748
2020-04-26,195.41,199.34,194.77,197.32,18335367012
2020-04-27,197.48,199.55,193.45,197.22,18670194595
2020-04-28,197.27,198.79,194.85,198.42,18217507467
2020-04-29,198.47,218.45,198.12,216.97,26397548759
2020-04-30,216.91,227.53,206.44,207.60,28089191904
2020-05-01,207.90,217.63,207.78,214.22,20816320834
2020-05-02,214.23,215.85,212.88,215.33,18260876092
2020-05-03,215.35,219.27,208.69,210.93,20469034664
2020-05-04,210.89,211.83,199.05,208.17,22602446422
2020-05-05,208.01,211.78,204.03,206.77,19004689099
2020-05-06,206.48,211.53,204.04,204.06,20343543799
2020-05-07,203.91,214.39,202.07,212.29,23594744655
2020-05-08,212.20,216.33,208.83,212.99,20445139356
2020-05-09,213.14,214.74,209.07,211.60,18950547549
2020-05-10,211.55,211.55,182.71,188.60,25211575193
2020-05-11,188.63,191.36,180.72,185.91,20054601647
2020-05-12,185.88,191.60,185.70,189.31,15899726284
2020-05-13,189.37,200.20,189.13,199.19,17054662289
2020-05-14,198.89,204.12,196.87,202.95,20150524861
2020-05-15,202.96,203.57,193.76,195.62,16602342092
2020-05-16,195.61,202.77,194.50,200.68,15379081645
2020-05-17,200.61,209.16,200.10,207.16,15470397303
2020-05-18,207.18,215.91,207.11,214.53,17411566928
2020-05-19,214.60,214.60,210.14,213.45,14346192779
2020-05-20,213.45,214.72,207.98,210.10,12730175511
2020-05-21,210.13,211.63,193.35,199.88,13308321229
2020-05-22,199.84,208.59,198.04,207.17,12041592114
2020-05-23,207.19,210.39,205.29,208.69,10665476768
2020-05-24,208.72,210.60,202.37,202.37,11833299572
2020-05-25,201.98,206.36,200.67,205.32,10415044124
2020-05-26,205.26,205.75,200.26,201.90,10159741290
2020-05-27,201.89,208.86,201.79,208.86,10631034756
2020-05-28,208.89,220.28,206.24,219.84,12212469604
2020-05-29,219.93,224.22,218.24,220.68,12265816557
2020-05-30,220.72,243.94,218.74,242.35,15027397867
2020-05-31,242.35,244.05,230.05,230.98,12234904813
2020-06-01,230.86,248.24,230.49,246.99,13951727936
2020-06-02,246.83,252.22,233.23,237.22,13782107567
2020-06-03,237.40,244.18,235.46,244.18,9861760817
2020-06-04,244.11,245.93,236.77,244.43,10170414304
2020-06-05,244.35,247.33,240.68,241.22,9293963914
2020-06-06,241.20,245.98,239.72,241.93,8114873845
2020-06-07,241.91,245.44,236.33,245.17,9544883157
2020-06-08,245.18,246.64,241.54,246.31,8076783299
2020-06-09,246.18,248.34,242.34,244.91,8446545788
2020-06-10,244.82,248.65,242.82,247.44,8792990206
2020-06-11,247.55,249.89,229.94,231.70,12356528860
2020-06-12,231.63,239.35,229.65,237.49,8868955009
2020-06-13,237.54,239.19,235.89,238.91,7141624980
2020-06-14,238.97,239.10,232.96,234.11,7439385176
2020-06-15,234.06,234.24,221.24,229.93,10536099884
2020-06-16,229.76,236.39,228.43,234.42,7965648016
2020-06-17,234.49,235.95,229.34,233.03,7701391592
2020-06-18,232.90,234.57,228.95,232.10,6713800872
2020-06-19,231.95,232.15,226.80,227.14,6946372590
2020-06-20,226.98,231.45,226.64,229.27,6252830566
2020-06-21,229.22,232.36,228.49,228.99,5600408178
2020-06-22,229.00,243.78,228.93,242.53,9079586552
2020-06-23,242.54,244.86,239.76,244.14,6624530348
2020-06-24,244.19,248.51,232.81,235.77,8815030025
2020-06-25,235.70,236.05,230.30,232.94,7010426122
2020-06-26,232.88,233.90,229.26,229.67,7187490226
2020-06-27,229.63,232.49,220.56,222.96,6918380955
2020-06-28,222.91,228.60,219.47,225.35,6205925718
2020-06-29,225.36,229.90,222.25,228.19,6726164653
2020-06-30,227.97,229.48,224.82,226.32,6094093001
2020-07-01,226.13,232.76,224.84,231.11,6463737443
2020-07-02,231.29,232.40,225.46,229.39,6212210566
2020-07-03,229.32,229.63,224.91,225.39,5109032700
2020-07-04,225.29,230.05,225.13,229.07,5228310135
2020-07-05,228.98,229.86,224.54,227.66,5292172429
2020-07-06,227.69,242.13,227.03,241.51,8782917553
2020-07-07,240.97,242.68,234.22,239.08,6441497597
2020-07-08,239.16,248.31,238.40,246.67,9892586411
2020-07-09,246.75,247.29,239.90,243.02,8429099199
2020-07-10,242.87,242.88,236.73,240.98,7281370522
2020-07-11,241.04,241.53,238.33,239.46,5643067316
2020-07-12,239.46,243.31,237.77,242.13,6596394718
2020-07-13,242.18,244.31,238.23,239.60,7787751468
2020-07-14,239.98,242.00,237.80,240.21,7357458555
2020-07-15,240.14,241.40,237.10,238.42,6189328448
2020-07-16,238.45,239.01,231.62,233.64,5832057567
2020-07-17,233.69,234.42,232.11,232.77,5859850529
2020-07-18,232.86,236.54,232.32,235.48,5397402117
2020-07-19,235.46,239.16,233.28,238.49,6251377305
2020-07-20,238.49,239.58,234.85,236.15,5600686192
2020-07-21,236.30,246.19,235.68,245.02,6806696015
2020-07-22,245.04,262.99,242.48,262.19,7702077383
2020-07-23,262.39,277.58,261.05,274.69,10281309262
2020-07-24,274.72,286.19,269.24,279.22,9466060358
2020-07-25,279.03,306.74,279.03,304.06,10785021813
2020-07-26,303.69,316.39,300.27,309.64,12003973026
2020-07-27,309.66,330.70,309.66,321.51,15644257058
2020-07-28,321.83,325.91,307.72,316.66,12357108065
2020-07-29,316.56,324.38,313.11,318.19,10878845706
2020-07-30,318.14,338.63,315.75,334.59,11827689045
2020-07-31,334.63,348.61,329.34,345.55,12030600492
2020-08-01,345.80,388.85,343.59,385.20,14045259477
2020-08-02,385.55,411.23,357.14,370.67,18909744275
2020-08-03,371.13,396.51,369.34,386.30,12834648062
2020-08-04,386.16,400.70,382.99,389.88,14086704221
2020-08-05,389.71,406.30,386.22,401.59,12875466638
2020-08-06,401.58,403.49,392.60,394.96,11304626458
2020-08-07,395.23,398.25,367.94,379.51,12751687084
2020-08-08,379.55,393.99,377.35,393.99,9342060531
2020-08-09,395.31,399.74,385.83,391.12,9451065592
2020-08-10,391.04,399.38,391.04,395.89,11685827893
2020-08-11,395.89,398.48,370.86,380.38,12792218737
2020-08-12,380.06,391.31,367.92,391.02,12408772745
2020-08-13,390.84,432.90,379.71,428.74,18480303526
2020-08-14,428.68,444.58,423.35,437.40,15064589987
2020-08-15,437.56,441.75,429.87,433.35,12416067894
2020-08-16,433.35,436.27,415.09,433.79,12168816874
2020-08-17,433.97,442.73,422.65,429.53,13227089410
2020-08-18,429.67,432.58,419.67,423.67,11978984079
2020-08-19,423.74,427.02,396.68,406.46,13137391167
2020-08-20,406.76,418.73,404.03,416.44,10043032427
2020-08-21,416.15,418.64,387.44,389.13,11781796374
2020-08-22,389.03,396.47,382.81,395.84,10131847985
2020-08-23,395.56,396.49,385.04,391.38,8137303970
2020-08-24,391.68,409.39,389.31,408.14,10328860398
2020-08-25,408.07,408.53,374.36,384.00,12428442042
2020-08-26,383.98,391.87,378.71,386.47,9967343483
2020-08-27,386.61,395.35,374.87,382.63,10457777652
2020-08-28,382.63,397.76,381.27,395.87,9120674421
2020-08-29,395.69,405.62,393.04,399.92,8777703481
2020-08-30,399.62,428.66,399.61,428.40,11211948040
2020-08-31,428.51,438.56,419.77,435.08,12774741797
2020-09-01,434.87,487.21,432.08,477.05,18862763756
2020-09-02,477.01,480.33,424.46,440.04,19691854014
2020-09-03,440.24,449.53,381.13,385.67,19622845896
2020-09-04,384.67,402.41,371.64,388.24,16747106257
2020-09-05,388.04,394.17,316.77,335.26,29880047640
2020-09-06,335.33,359.76,319.04,353.36,27643678917
2020-09-07,353.45,358.21,326.25,352.67,21763614732
2020-09-08,353.20,355.56,328.82,337.60,17991403432
2020-09-09,337.82,359.16,332.17,351.11,14547933520
2020-09-10,351.43,377.39,351.11,368.10,31421134556
2020-09-11,368.12,376.63,355.58,374.70,27296269329
2020-09-12,374.60,387.54,367.84,387.18,13295405814
2020-09-13,387.52,388.96,354.34,365.57,15005899191
2020-09-14,365.70,384.49,357.57,377.27,17536695361
2020-09-15,377.15,381.51,363.61,364.84,16140584321
2020-09-16,364.74,372.77,356.68,365.81,16107612177
2020-09-17,365.87,393.90,364.80,389.02,19899531080
2020-09-18,389.34,391.90,376.96,384.36,14108357740
2020-09-19,384.04,387.08,378.72,385.54,11049507684
2020-09-20,385.60,385.60,367.09,371.05,12292195784
2020-09-21,371.40,375.74,336.07,341.79,17398267133
2020-09-22,341.72,346.60,336.86,344.50,12732578043
2020-09-23,344.59,344.67,318.97,321.12,12899346599
2020-09-24,320.99,351.46,318.55,349.36,15714304470
2020-09-25,349.41,357.77,339.02,352.18,14381086966
2020-09-26,352.35,355.85,348.11,355.49,13049148579
2020-09-27,354.96,361.98,349.83,357.44,13598126926
2020-09-28,357.93,366.43,354.55,355.16,14258455166
2020-09-29,354.36,360.35,352.15,359.76,11600013236
2020-09-30,360.04,361.18,353.33,359.94,11818610610
2020-10-01,360.31,369.26,346.48,353.21,14679481911
2020-10-02,352.95,354.12,336.47,346.24,14215390463
2020-10-03,346.22,351.31,344.67,346.52,10060167889
2020-10-04,346.60,354.05,345.13,352.58,10696959020
2020-10-05,352.74,355.21,349.68,353.96,11809507622
2020-10-06,353.96,354.99,338.00,340.82,12830796112
2020-10-07,340.94,342.45,334.55,341.81,11929918060
2020-10-08,342.04,352.21,335.65,350.77,13461017711
2020-10-09,351.11,368.31,348.21,365.59,13043501763
2020-10-10,365.40,378.27,365.35,370.97,13618484324
2020-10-11,370.93,377.25,369.83,375.14,12584512533
2020-10-12,374.80,395.12,366.64,387.73,15867455424
2020-10-13,387.14,387.38,375.58,381.19,14226744838
2020-10-14,381.97,387.30,374.18,379.48,13918846567
2020-10-15,379.19,381.21,371.35,377.44,14964182545
2020-10-16,377.87,380.02,362.60,366.23,14670784817
2020-10-17,366.02,369.77,364.49,368.86,10951115359
2020-10-18,368.73,378.60,368.13,378.21,11047103109
2020-10-19,378.47,383.32,373.70,379.94,12811242092
2020-10-20,379.72,380.76,367.60,369.14,13741586582
2020-10-21,369.06,400.63,368.73,392.19,20241324322
2020-10-22,391.49,420.14,391.28,413.77,15772846485
2020-10-23,414.05,418.96,403.08,409.77,14256222052
2020-10-24,409.77,416.60,407.85,412.46,12201739194
2020-10-25,412.46,417.16,405.35,406.22,10890207469
2020-10-26,406.22,411.28,383.78,393.89,15155684229
2020-10-27,393.89,409.77,390.61,404.00,13940434102
2020-10-28,404.00,408.96,381.15,388.65,15276441134
2020-10-29,388.65,393.23,381.29,386.73,12920477749
2020-10-30,386.73,391.46,375.09,382.82,13688056970
2020-10-31,382.82,393.01,381.30,386.59,11276963426
2020-11-01,386.59,397.12,385.17,396.36,10475146018
2020-11-02,396.36,403.24,381.02,383.16,13997574252
2020-11-03,383.16,389.52,371.31,387.60,12588494762
2020-11-04,387.60,407.67,377.83,402.14,15126077675
2020-11-05,402.14,417.53,397.25,414.07,15440711038
2020-11-06,414.07,456.20,412.98,454.72,16738305610
2020-11-07,454.72,465.68,428.46,435.71,18873289788
2020-11-08,435.72,457.78,433.15,453.55,11292383601
2020-11-09,453.57,457.35,435.16,444.16,13704320630
2020-11-10,444.17,453.76,439.60,449.68,12090381666
2020-11-11,449.68,473.58,449.52,462.96,14075403511
2020-11-12,462.96,467.68,452.07,461.01,12877327234
2020-11-13,461.01,475.22,457.30,474.63,13191505725
2020-11-14,474.63,475.16,452.99,460.15,10312037942
2020-11-15,460.15,460.99,440.25,447.56,10308617165
2020-11-16,447.56,463.83,445.50,459.94,11441239444
2020-11-17,464.41,482.23,460.78,480.36,14593057877
2020-11-18,480.35,492.00,465.83,479.48,17880199224
2020-11-19,479.48,480.12,465.70,471.63,12473929218
2020-11-20,471.63,513.61,471.63,509.74,18629943296
2020-11-21,509.74,550.23,504.24,549.49,20757099184
2020-11-22,549.49,579.37,514.52,558.07,21967049601
2020-11-23,558.06,609.99,551.27,608.45,27272302872
2020-11-24,608.52,621.17,593.84,603.90,23281758100
2020-11-25,603.90,605.09,559.67,570.69,20088492893
2020-11-26,570.51,575.64,485.50,518.80,31104004592
2020-11-27,519.11,530.78,497.24,517.49,16831105703
2020-11-28,517.60,548.04,508.13,538.23,14770243833
2020-11-29,538.26,576.60,531.99,575.76,15017517758
2020-11-30,575.76,615.24,571.54,614.84,20276867833
2020-12-01,615.07,635.16,571.75,587.32,27178964465
2020-12-02,587.26,604.02,578.74,598.35,16883292129
2020-12-03,598.46,622.45,588.35,616.71,16146190946
2020-12-04,616.72,618.98,569.28,569.35,16337589997
2020-12-05,569.35,596.60,563.11,596.60,13498010566
2020-12-06,596.57,606.79,584.41,601.91,11290893016
2020-12-07,601.80,602.92,585.43,591.84,10720480962
2020-12-08,591.90,594.75,552.47,554.83,14398919320
2020-12-09,554.79,577.29,533.00,573.48,15855915840
2020-12-10,573.50,574.60,549.78,559.68,11672582040
2020-12-11,559.68,560.38,537.81,545.80,11098819124
2020-12-12,545.58,573.34,545.25,568.57,8534557897
2020-12-13,568.61,593.78,564.57,589.66,9070377862
2020-12-14,589.78,590.49,577.12,586.01,8125837102
2020-12-15,586.02,596.25,580.63,589.36,9326645840
2020-12-16,589.38,636.64,582.04,636.18,15817248373
2020-12-17,636.15,673.83,628.75,642.87,25479532147
2020-12-18,642.92,662.70,632.36,654.81,15756303983
2020-12-19,654.62,668.77,646.62,659.30,12830893778
2020-12-20,659.19,659.92,625.01,638.29,13375855442
2020-12-21,638.32,646.85,600.84,609.82,14419493621
2020-12-22,609.42,635.08,589.55,634.85,14745890080
2020-12-23,634.82,637.12,560.36,583.71,15261413038
2020-12-24,584.14,613.82,568.60,611.61,14317413703
2020-12-25,611.55,633.06,605.42,626.41,13520927700
2020-12-26,626.50,650.72,617.40,635.84,14761125202
2020-12-27,635.89,711.39,628.33,682.64,26093552821
2020-12-28,683.21,745.88,683.21,730.40,24222565862
2020-12-29,730.36,737.95,692.15,731.52,18710683199
2020-12-30,731.47,754.30,720.99,751.62,17294574210
2020-12-31,751.63,754.30,726.51,737.80,13926846861
2021-01-01,737.71,749.20,719.79,730.37,13652004358
2021-01-02,730.40,786.80,718.11,774.53,19740771179
2021-01-03,774.51,1006.57,771.56,975.51,45200463368
2021-01-04,977.06,1153.19,912.31,1040.23,56945985763
2021-01-05,1041.50,1129.37,986.81,1100.01,41535932781
2021-01-06,1101.01,1209.43,1064.23,1207.11,44699914188
2021-01-07,1208.08,1282.58,1167.44,1225.68,40468027280
2021-01-08,1225.97,1273.83,1076.08,1224.20,44334826666
2021-01-09,1223.74,1303.87,1182.27,1281.08,33233105361
2021-01-10,1280.87,1347.93,1194.72,1262.25,40616938053
2021-01-11,1261.62,1261.62,924.92,1090.15,60733630300
2021-01-12,1088.53,1149.24,1012.76,1043.43,37494601692
2021-01-13,1043.74,1134.34,994.55,1130.74,30109792795
2021-01-14,1130.23,1244.16,1093.06,1218.45,33410915929
2021-01-15,1221.88,1250.51,1090.72,1171.83,35972039310
2021-01-16,1171.44,1290.05,1157.62,1233.54,32319240157
2021-01-17,1233.45,1265.64,1174.39,1230.17,29258032819
2021-01-18,1230.31,1259.45,1187.31,1257.28,25817455560
2021-01-19,1257.43,1432.30,1254.52,1377.30,47195935190
2021-01-20,1375.25,1405.74,1243.30,1382.27,46784030909
2021-01-21,1382.68,1382.68,1098.48,1121.57,45932464754
2021-01-22,1118.89,1271.69,1046.60,1236.51,43918338506
2021-01-23,1235.27,1272.15,1200.89,1230.99,27253895441
2021-01-24,1231.21,1395.11,1225.27,1391.61,36418163554
2021-01-25,1390.64,1467.78,1304.97,1324.41,43565777745
2021-01-26,1323.74,1376.09,1253.34,1357.06,41572917750
2021-01-27,1358.33,1368.07,1215.31,1253.19,39394416990
2021-01-28,1251.28,1356.29,1226.17,1332.49,34637234789
2021-01-29,1369.09,1428.98,1292.24,1382.52,53611955259
2021-01-30,1382.23,1402.40,1328.53,1376.12,30616574234
2021-01-31,1376.82,1378.92,1288.50,1314.99,25198853581
2021-02-01,1314.86,1373.85,1274.36,1369.04,29210670920
2021-02-02,1369.51,1542.99,1362.77,1515.19,45437142801
2021-02-03,1514.77,1660.91,1510.01,1660.91,41874566399
2021-02-04,1661.17,1689.19,1561.85,1594.76,44396871836
2021-02-05,1594.79,1756.51,1594.79,1718.65,40108628454
2021-02-06,1717.80,1738.31,1649.07,1677.85,39873420648
2021-02-07,1677.61,1690.04,1501.75,1614.23,39889440151
2021-02-08,1613.64,1770.59,1571.58,1746.62,48012285956
2021-02-09,1746.93,1815.96,1711.62,1768.04,44180727529
2021-02-10,1768.04,1826.70,1686.54,1744.24,41916084617
2021-02-11,1743.71,1806.54,1708.68,1783.80,36021495262
2021-02-12,1783.49,1861.36,1744.17,1843.53,37905036865
2021-02-13,1843.99,1871.60,1770.61,1814.11,35359490535
2021-02-14,1814.37,1848.15,1789.91,1805.08,31439114900
